Gene_Symbol	Ensemble_ID	UTR_ID	p-value	q-value	EPL_<pA>	GCL_RMS_<pA>	GL_<pA>	MCL_<pA>	ONL_<pA>	EPL_proximal_PUI
Ccny	ENSMUSG00000024286.7	ENSMUSG00000024286.7_1	2.5112693489117e-37	3.50322074173182e-34	1.6036866359447	1.888	1.41482965931864	1.18181818181818	1.6322869955157	-0.300725311754862
Mib1	ENSMUSG00000024294.13	ENSMUSG00000024294.13_1	1.86652162637251e-15	1.21697210039488e-12	1.15855855855856	1.05758313057583	1.06122448979592	1.14769230769231	1.11326378539493	1.1973156443085
Dtna	ENSMUSG00000024302.16	ENSMUSG00000024302.16_2	6.40938555692343e-10	2.50606975275706e-07	1.43107769423559	1.62761506276151	1.62880324543611	1.48117154811715	1.55056179775281	0.199130893264008
Rnf138	ENSMUSG00000024317.14	ENSMUSG00000024317.14_1	2.83112374903548e-90	5.05638701577737e-87	1.4982332155477	2.00702576112412	2.10195530726257	2.24215246636771	1.73883161512027	1.34723999502004
Vps52	ENSMUSG00000024319.17	ENSMUSG00000024319.17_1	7.23941476571727e-06	0.00120898226587478	1.12944162436548	1.16006339144216	1.14357429718876	1.06687898089172	1.2021978021978	1.3629125182805
Dnajc18	ENSMUSG00000024350.5	ENSMUSG00000024350.5_1	1.39460101874569e-15	9.19042071353411e-13	1.97694524495677	1.8743961352657	1.85678391959799	1.94752186588921	1.8	-2.6197329673477
Hspa9	ENSMUSG00000024359.8	ENSMUSG00000024359.8_1	3.38362773355955e-05	0.00475186144826449	1.91729323308271	1.89479574706212	1.90055341271172	1.92964244521338	1.9163901791639	-1.73215338472201
Iws1	ENSMUSG00000024384.4	ENSMUSG00000024384.4_2	6.40677412600686e-24	6.50287573789697e-21	1.54395604395604	1.38936170212766	1.62894736842105	1.43452380952381	1.7877358490566	-0.126460164034798
Riok3	ENSMUSG00000024404.6	ENSMUSG00000024404.6_1	0.00727861760288227	0.458552908981583	1.78529411764706	1.85692307692308	1.82037239868565	1.87795275590551	1.84687083888149	-0.928317912414412
Trim26	ENSMUSG00000024457.16	ENSMUSG00000024457.16_2	1.04025018762787e-13	5.84620605446861e-11	1.425	1.53807106598985	1.69382391590013	1.52173913043478	1.51056338028169	0.21531717716493
Gabbr1	ENSMUSG00000024462.17	ENSMUSG00000024462.17_2	4.0658603347869e-07	9.7174062001407e-05	1.84797507788162	1.90451664025357	1.86327543424318	1.87428571428571	1.87517630465444	-1.23743652450475
Spire1	ENSMUSG00000024533.16	ENSMUSG00000024533.16_1	6.90805436090845e-14	3.94449904007873e-11	1.58267716535433	1.64669098488796	1.64013692768507	1.78054298642534	1.6879271070615	-0.240380840750841
Smad2	ENSMUSG00000024563.15	ENSMUSG00000024563.15_2	7.8476284679386e-20	6.6077031700043e-17	1.20614035087719	1.24528301886792	1.48368522072937	1.38888888888889	1.28841309823678	0.96141606973877
Sall3	ENSMUSG00000024565.8	ENSMUSG00000024565.8_1	1.34360125483063e-14	8.2236876075204e-12	1.78275862068966	1.91435185185185	1.93552631578947	1.92156862745098	1.88451443569554	-0.916445007082371
Grpel2	ENSMUSG00000024580.7	ENSMUSG00000024580.7_1	1.74379622025746e-47	2.68893377163701e-44	2.03448275862069	2.025	1.99358974358974	1.79896907216495	1.93203883495146	-3.03878132041249
Napg	ENSMUSG00000024581.12	ENSMUSG00000024581.12_1	1.30369966622794e-25	1.41060303885863e-22	1.8282722513089	1.87575236457438	1.91547277936963	1.89440433212996	1.77138849929874	-1.1315172029169
Txnl1	ENSMUSG00000024583.2	ENSMUSG00000024583.2_1	3.26135427359675e-53	5.24425767194358e-50	1.04787234042553	1.08487486398259	1.10760602874168	1.10556511761331	1.20009505703422	2.14749916769106
Nars	ENSMUSG00000024587.9	ENSMUSG00000024587.9_1	4.12861195432025e-36	5.63142670569283e-33	1.88541014402004	1.89926861702128	1.88695843413239	1.80102622576967	1.80469644902635	-1.47151219083112
Fech	ENSMUSG00000024588.8	ENSMUSG00000024588.8_1	4.74023699811719e-06	0.000834281711668626	1.65882352941176	1.57196029776675	1.6755346896192	1.6	1.6496138996139	-0.472696834674765
Nedd4l	ENSMUSG00000024589.16	ENSMUSG00000024589.16_1	4.13305052914414e-49	6.48062322969801e-46	1.42154566744731	1.65079365079365	1.24266666666667	1.21739130434783	1.29508196721311	0.227175211651834
Dctn4	ENSMUSG00000024603.8	ENSMUSG00000024603.8_2	2.55337727612073e-18	2.01206129358314e-15	1.89010989010989	1.63222416812609	1.59465020576132	1.64169381107492	1.699203187251	-1.48827051358801
Tmx3	ENSMUSG00000024614.6	ENSMUSG00000024614.6_1	4.4472368817971e-16	3.02856831650383e-13	1.33700440528634	1.53333333333333	1.40451388888889	1.30930930930931	1.34854771784232	0.485809099315088
Camk2a	ENSMUSG00000024617.16	ENSMUSG00000024617.16_2	2.30382324132831e-22	2.20015119546853e-19	1.85234899328859	1.92967032967033	1.80904522613065	1.96138996138996	1.71361502347418	-1.25566981878899
Csf1r	ENSMUSG00000024621.15	ENSMUSG00000024621.15_1	0.000366231148012158	0.0403752063944178	1.9359795134443	1.90694626474443	1.94196130753836	1.99230769230769	1.94320763289414	-1.92163724815627
Asrgl1	ENSMUSG00000024654.8	ENSMUSG00000024654.8_1	1.2029577573635e-24	1.25829381420222e-21	1.44727694090382	1.23259052924791	1.27991675338189	1.40796019900498	1.36409395973154	0.152338525918169
Sdhaf2	ENSMUSG00000024668.7	ENSMUSG00000024668.7_1	1.26273780855213e-27	1.43194467489811e-24	1.40356083086053	1.50344395742016	1.40416339355852	1.53004807692308	1.32087511394713	0.281223853191665
Rfk	ENSMUSG00000024712.9	ENSMUSG00000024712.9_1	4.60387132290242e-124	8.37444193635949e-121	2.44520547945206	1.94770206022187	2.38034641215977	2.3682745825603	2.41427463149728	-0.282450185299065
Rtn3	ENSMUSG00000024758.14	ENSMUSG00000024758.14_1	4.29231419976701e-88	7.63173464718574e-85	1.84709026128266	1.87186839722306	1.82756284811079	1.89614684967753	1.77507739938081	-1.23434411515417
Otub1	ENSMUSG00000024767.11	ENSMUSG00000024767.11_1	4.25643818952591e-89	7.58071641554564e-86	1.76322636600173	1.91653625456442	1.69533096926714	1.87372330547818	1.80058651026393	-0.842483062979943
Ehd1	ENSMUSG00000024772.9	ENSMUSG00000024772.9_1	5.85774978864033e-30	6.98243774805928e-27	1.26265060240964	1.36579572446556	1.49879903923139	1.63372093023256	1.57067371202114	0.74036756592276
Cdc37l1	ENSMUSG00000024780.7	ENSMUSG00000024780.7_2	0.00237993847529005	0.188015139547914	1.71241830065359	1.75342465753425	1.8	1.8	1.62608695652174	-0.644753308597493
Cdc37l1	ENSMUSG00000024780.7	ENSMUSG00000024780.7_3	2.65002539412293e-40	3.81338654214289e-37	1.87076923076923	2.17368421052632	2.06285178236398	1.50169491525424	1.70676691729323	-0.0330188849948376
Ak3	ENSMUSG00000024782.7	ENSMUSG00000024782.7_2	6.58374569017076e-48	1.01916383283843e-44	1.96822995461422	1.84828711256117	1.860663507109	1.56872037914692	1.88501742160279	-2.43237446399072
Jak2	ENSMUSG00000024789.12	ENSMUSG00000024789.12_1	1.02795340367494e-18	8.20306816132605e-16	1.73542600896861	1.77586206896552	1.75267175572519	1.49800796812749	1.79587628865979	-0.729715809318648
Cbwd1	ENSMUSG00000024878.8	ENSMUSG00000024878.8_1	1.47181316374903e-11	6.91752186962045e-09	1.19	1.03669724770642	1.13907284768212	1.36486486486486	1.16525423728814	1.01781195486536
Slc1a1	ENSMUSG00000024935.10	ENSMUSG00000024935.10_1	5.68109727774101e-07	0.00013056666577835	1.87467018469657	1.83805309734513	1.77096370463079	1.85347043701799	1.79946524064171	-1.39503846531288
Map4k2	ENSMUSG00000024948.14	ENSMUSG00000024948.14_1	4.40428402389393e-16	3.00372170429566e-13	1.34234234234234	1.56733524355301	1.4616122840691	1.30170316301703	1.52	0.467934831290142
Pdcd4	ENSMUSG00000024975.12	ENSMUSG00000024975.12_1	1.1551217957768e-21	1.07310814827665e-18	1.73708920187793	1.91084093211753	1.78542178542179	1.72395833333333	1.81703470031546	-0.739514527986046
Vti1a	ENSMUSG00000024983.10	ENSMUSG00000024983.10_2	1.78175022036412e-26	1.96883399350235e-23	1.61375661375661	1.48456790123457	1.73555555555556	1.18095238095238	1.54609929078014	-0.330455676977228
Tm9sf3	ENSMUSG00000025016.10	ENSMUSG00000025016.10_1	1.96611391660949e-43	2.93147584966474e-40	2.16054421768707	1.9341161121983	2.01907032181168	2.12183908045977	2.05244122965642	-0.558058616715319
Add3	ENSMUSG00000025026.14	ENSMUSG00000025026.14_1	2.76120378754199e-21	2.51269544666321e-18	1.89174705251876	1.97834912043302	1.94117647058824	1.98675496688742	1.92708333333333	-1.51487367169703
Maoa	ENSMUSG00000025037.6	ENSMUSG00000025037.6_1	2.24686190406281e-36	3.07595394666199e-33	1.39549839228296	1.2271186440678	1.1112426035503	1.13934426229508	1.07575757575758	0.304023056917098
Fundc1	ENSMUSG00000025040.13	ENSMUSG00000025040.13_1	8.82326931748313e-26	9.6261868253741e-23	1.83554817275747	1.80355160932297	1.83485045513654	1.87692307692308	1.71438172043011	-1.1667118668626
Taf5	ENSMUSG00000025049.5	ENSMUSG00000025049.5_1	7.12932293713889e-17	5.14737116061428e-14	1.41379310344828	1.54285714285714	1.61129568106312	1.26881720430108	1.91025641025641	0.245493176256071
Gfra1	ENSMUSG00000025089.15	ENSMUSG00000025089.15_1	2.47335024533508e-22	2.35462943355899e-19	1.82456140350877	1.97872340425532	1.35483870967742	1.45098039215686	1.70684039087948	-1.06276544104193
Hdgfrp3	ENSMUSG00000025104.13	ENSMUSG00000025104.13_2	3.36942978783167e-66	5.71118349037467e-63	2.5695652173913	2.41003460207612	2.40203932993445	1.95331695331695	2.4563986409966	-1.64095872279327
Cwf19l1	ENSMUSG00000025200.6	ENSMUSG00000025200.6_1	9.5371043103966e-65	1.60414094500871e-61	1.34210526315789	1.87179487179487	1.29803921568627	1	1.15533980582524	0.446542398041744
Btrc	ENSMUSG00000025217.15	ENSMUSG00000025217.15_3	2.07650834821738e-08	6.22952504465214e-06	1.06565656565657	1.1214953271028	1.16358839050132	1.28651685393258	1.19465648854962	1.86590194452521
Arih1	ENSMUSG00000025234.11	ENSMUSG00000025234.11_1	1.14289059977455e-41	1.67662050986926e-38	2.61327231121281	2.72760511882998	2.75405405405405	2.39150943396226	2.67555555555556	-0.422339569625287
Lztfl1	ENSMUSG00000025245.14	ENSMUSG00000025245.14_1	1.70627754779376e-23	1.70115871515038e-20	1.95483870967742	2.22426470588235	1.75664335664336	1.83018867924528	1.68330134357006	0.25899822767231
Huwe1	ENSMUSG00000025261.17	ENSMUSG00000025261.17_1	6.20825806677589e-08	1.72156460482447e-05	1.38382352941176	1.30032206119163	1.3027566539924	1.31267217630854	1.23653395784543	0.340411258064337
Tsr2	ENSMUSG00000025264.12	ENSMUSG00000025264.12_1	6.55782924746124e-69	1.12204458424062e-65	1.34838709677419	1.64684898929845	1.36299615877081	1.25133689839572	1.27631578947368	0.450422266670219
Maged2	ENSMUSG00000025268.15	ENSMUSG00000025268.15_1	0.0195603736648147	0.899777188581474	1.18658280922432	1.15268817204301	1.13679245283019	1.11792452830189	1.14184897671136	1.05588662432826
Abhd6	ENSMUSG00000025277.14	ENSMUSG00000025277.14_1	7.13677016158326e-39	1.00913930084787e-35	1.70103092783505	1.96648793565684	1.79114242576749	1.75909090909091	1.74784110535406	-0.612710057017008
Ube3a	ENSMUSG00000025326.12	ENSMUSG00000025326.12_2	3.68909448078074e-20	3.17262125347144e-17	1.37057220708447	1.45886654478976	1.51325919589393	1.2972972972973	1.54942965779468	0.379974456083523
Kdm5c	ENSMUSG00000025332.14	ENSMUSG00000025332.14_1	9.35030912913829e-16	6.21795557087696e-13	1.36274509803922	1.37614678899083	1.64569536423841	1.53968253968254	1.55043227665706	0.402302155520785
Sbds	ENSMUSG00000025337.10	ENSMUSG00000025337.10_2	4.67623873247412e-51	7.42119086843643e-48	1.91085271317829	1.8078197481776	1.85952380952381	1.65586034912718	1.82016728624535	-1.66944605081025
Gdf11	ENSMUSG00000025352.6	ENSMUSG00000025352.6_1	7.19584512155511e-23	7.02314483863779e-20	1.79344262295082	1.4453125	1.810147299509	1.9025641025641	1.82700421940928	-0.96240625180289
Pa2g4	ENSMUSG00000025364.13	ENSMUSG00000025364.13_1	0.93926953567915	1	1.78776978417266	1.80040733197556	1.80606860158311	1.80373831775701	1.78698224852071	-0.937234558958071
Smarcc2	ENSMUSG00000025369.15	ENSMUSG00000025369.15_1	7.13746031442700e-09	2.27684984030221e-06	1.96248856358646	1.95352214960058	1.92095526404305	1.90251572327044	1.91899070385126	-2.32398614912348
Pias2	ENSMUSG00000025423.15	ENSMUSG00000025423.15_2	1.45947699603983e-24	1.51931555287746e-21	1.555	1.27443105756359	1.40858208955224	1.47112462006079	1.36659877800407	-0.15880755100814
Paip1	ENSMUSG00000025451.15	ENSMUSG00000025451.15_1	8.66981624409067e-13	4.49096481443897e-10	1.92326732673267	1.88206388206388	1.7913148371532	1.88725490196078	1.76315789473684	-1.77344722994382
Caly	ENSMUSG00000025468.15	ENSMUSG00000025468.15_1	8.28601094483792e-08	2.25379497699591e-05	1.2072698115729	1.23660292299862	1.21584186986005	1.23772466184918	1.2201072386059	0.96731661263643
Chid1	ENSMUSG00000025512.15	ENSMUSG00000025512.15_1	2.37539186418895e-62	3.9764059806523e-59	1.46792452830189	1.82982791586998	1.78077268643306	1.71505376344086	1.37792642140468	0.091981417421297
Crcp	ENSMUSG00000025532.13	ENSMUSG00000025532.13_1	1.0939840762227e-44	1.64754001879138e-41	1.92271662763466	1.98081952920663	1.91697877652934	1.78372093023256	1.82575757575758	-1.76912300090706
Copg2	ENSMUSG00000025607.15	ENSMUSG00000025607.15_1	0.000684711885709056	0.0677864766851965	1.12389380530973	1.17408906882591	1.13870967741935	1.21428571428571	1.12444444444444	1.40005259148911
Mkln1	ENSMUSG00000025609.15	ENSMUSG00000025609.15_1	2.96300194037149e-30	3.56152833232653e-27	2.12628865979381	1.9828431372549	1.74044265593561	2.05263157894737	1.83853211009174	-0.452277238716956
Cct8	ENSMUSG00000025613.13	ENSMUSG00000025613.13_1	1.29713852683458e-42	1.91976501971517e-39	1.56705241660994	1.35538261997406	1.42400186784964	1.46220930232558	1.3687230989957	-0.194377005594182
Shisa5	ENSMUSG00000025647.16	ENSMUSG00000025647.16_1	0.792289091523623	1	1.94086021505376	1.93258426966292	1.93478260869565	1.94418052256532	1.93924231593996	-1.98371606877178
Arhgef9	ENSMUSG00000025656.17	ENSMUSG00000025656.17_1	2.13152834846331e-07	5.32882087115828e-05	1.91646390916464	1.92623438429506	1.87533274179237	1.88551604509974	1.91435185185185	-1.72147174792436
Tmem47	ENSMUSG00000025666.16	ENSMUSG00000025666.16_1	1.20496971946566e-14	7.43466316910311e-12	1.89144981412639	1.8006993006993	1.83086216364635	1.89885057471264	1.79517453798768	-1.51457317282976
Wdr73	ENSMUSG00000025722.16	ENSMUSG00000025722.16_1	0.000317215716581677	0.0364798074068928	1.18090452261307	1.33157894736842	1.33916554508748	1.25773195876289	1.32900432900433	1.07404931949457
Rhot2	ENSMUSG00000025733.17	ENSMUSG00000025733.17_1	7.70097915179248e-40	1.10124001870633e-36	1.33560090702948	1.08560311284047	1.26052104208417	1.17789757412399	1.39845758354756	0.490251912187102
Hspa4l	ENSMUSG00000025757.12	ENSMUSG00000025757.12_1	1.51168242487686e-30	1.82611236925125e-27	1.98015267175573	1.81304347826087	1.92778288868445	1.86319845857418	1.92733990147783	-2.76066000263517
Mfsd8	ENSMUSG00000025759.11	ENSMUSG00000025759.11_1	1.91881439745179e-29	2.26803861778801e-26	1.62406015037594	1.72490706319703	1.80397022332506	1.32786885245902	1.97674418604651	-0.359946040403632
Itih5	ENSMUSG00000025780.7	ENSMUSG00000025780.7_1	8.91344482140514e-10	3.38710903213395e-07	1.98139534883721	1.86666666666667	1.83990719257541	1.69767441860465	1.86637458926616	-2.70299617983792
Slco3a1	ENSMUSG00000025790.14	ENSMUSG00000025790.14_2	1.38618844096964e-32	1.75491456626757e-29	1.15853658536585	2	1.82758620689655	1.56565656565657	1.74193548387097	1.16096404744368
Itgb1	ENSMUSG00000025809.15	ENSMUSG00000025809.15_1	5.6587543137214e-07	0.00013056666577835	1.73280423280423	1.87244897959184	1.75471698113208	1.66666666666667	1.80573951434879	-0.723257865376005
Homer2	ENSMUSG00000025813.14	ENSMUSG00000025813.14_1	2.57873000924056e-12	1.27905008458332e-09	1.65648854961832	1.39312039312039	1.57044673539519	1.6056338028169	1.47516198704104	-0.463416793719014
Nudt5	ENSMUSG00000025817.12	ENSMUSG00000025817.12_1	3.04408640954359e-24	3.12627674260126e-21	1.03548387096774	1.17420212765957	1.2719512195122	1.0954356846473	1.1793893129771	2.32192809488736
Get4	ENSMUSG00000025858.12	ENSMUSG00000025858.12_1	7.96447870648419e-18	6.09282621046041e-15	1.51979695431472	1.64737793851718	1.6186837564703	1.6924577373212	1.61051883439943	-0.0570358833543976
Faf2	ENSMUSG00000025873.16	ENSMUSG00000025873.16_1	2.69895699441547e-21	2.4587498219125e-18	1.51408450704225	1.52910052910053	1.57047724750277	1.57602339181287	1.82142857142857	-0.0400851743419922
Aasdhppt	ENSMUSG00000025894.11	ENSMUSG00000025894.11_1	6.01726721308428e-19	4.8619519081721e-16	1.83912248628885	1.99613402061856	1.97179314976494	1.91964285714286	2.00863557858377	0.0263171137982738
Alkbh8	ENSMUSG00000025899.14	ENSMUSG00000025899.14_1	1.37502669775106e-17	1.03264505001105e-14	1.56637168141593	1.31205673758865	1.75563909774436	1.26666666666667	1.70175438596491	-0.189255811626864
Rb1cc1	ENSMUSG00000025907.14	ENSMUSG00000025907.14_1	5.73059022630079e-33	7.32369430921241e-30	2.03991130820399	2.04709141274238	2.15622076707203	2.25210084033613	2.08641975308642	-1.159425522987
Sgk3	ENSMUSG00000025915.14	ENSMUSG00000025915.14_1	0.000902446052364701	0.0848299289222819	1.625	1.43362831858407	1.63568773234201	1.70666666666667	1.57707509881423	-0.361741182401292
Paqr8	ENSMUSG00000025931.15	ENSMUSG00000025931.15_1	9.82441504468959e-10	3.70380447184798e-07	2.54561403508772	2.64601769911504	2.53236151603499	2.43195266272189	2.38159156279962	-1.29611748284061
Tram1	ENSMUSG00000025935.10	ENSMUSG00000025935.10_1	2.05355482933731e-77	3.60604228031631e-74	1.97014925373134	1.6974358974359	1.83035714285714	1.64444444444444	1.96939619520265	-2.45529253958313
Ube2w	ENSMUSG00000025939.17	ENSMUSG00000025939.17_1	1.33887236343028e-17	1.00683201729957e-14	1.74421768707483	1.83804034582133	1.8500350385424	1.78708133971292	1.82383873794917	0.407299729711708
Pikfyve	ENSMUSG00000025949.16	ENSMUSG00000025949.16_1	9.28682957430299e-30	1.1032753534272e-26	1.22946859903382	1.14652014652015	1.05193236714976	1.06852791878173	1.01013513513514	0.868482797083103
Idh1	ENSMUSG00000025950.16	ENSMUSG00000025950.16_1	2.88759480708495e-14	1.71523131540846e-11	1.94891944990177	1.82148040638607	1.9066852367688	2	1.91087613293051	-2.08198786755556
Adam23	ENSMUSG00000025964.15	ENSMUSG00000025964.15_1	2.41714069914866e-12	1.20131892747688e-09	1.61971830985915	1.515625	1.69873417721519	1.44124700239808	1.54730983302412	-0.350219859070546
Maip1	ENSMUSG00000025971.6	ENSMUSG00000025971.6_1	2.97766294232496e-29	3.4957762942895e-26	1.17578125	1.0754132231405	1.02961672473868	1.09549071618037	1.05907780979827	1.10835960646063
Rftn2	ENSMUSG00000025978.14	ENSMUSG00000025978.14_2	1.04195831983013e-13	5.84620605446861e-11	1.65461847389558	1.57407407407407	1.71556886227545	1.65116279069767	1.51188986232791	-0.457304254384677
Mob4	ENSMUSG00000025979.13	ENSMUSG00000025979.13_1	7.05672825452828e-34	9.2090303721594e-31	1.45659163987138	1.32936078006501	1.46276411499827	1.4721706864564	1.31788079470199	0.125296213575838
Sf3b1	ENSMUSG00000025982.13	ENSMUSG00000025982.13_1	7.4114005950625e-41	1.07613536640308e-37	1.11875	1.07430930454112	1.13585872970664	1.11058074781225	1.02175264139217	1.44113902056345
Lancl1	ENSMUSG00000026000.16	ENSMUSG00000026000.16_1	4.21874900312705e-119	7.64015444466308e-116	1.3773987206823	1.64964447317388	1.40567670474213	1.4718992248062	1.31832797427653	0.360308800039361
Rpe	ENSMUSG00000026005.15	ENSMUSG00000026005.15_1	1.42876411542529e-19	1.19016050814927e-16	1.69811320754717	1.88078291814947	1.87248322147651	1.85211267605634	1.93478260869565	-0.599654404111703
Nop58	ENSMUSG00000026020.9	ENSMUSG00000026020.9_1	5.50874641054966e-21	4.98541550154744e-18	1.49579831932773	1.19444444444444	1.18251928020566	1.53968253968254	1.08403361344538	0.0119233709771842
Nif3l1	ENSMUSG00000026036.17	ENSMUSG00000026036.17_1	0.00207110642852437	0.167759620710474	1.46902654867257	1.5859872611465	1.46616541353383	1.52699228791774	1.52758620689655	0.088958896097922
Orc2	ENSMUSG00000026037.14	ENSMUSG00000026037.14_1	2.3453037275604e-76	4.1160080418685e-73	1	1.05668016194332	1.34704370179949	1	1.78947368421053	3.75389732009935
Col5a2	ENSMUSG00000026042.16	ENSMUSG00000026042.16_1	0.00326256427424929	0.250614714408182	1	1.33333333333333	1.18095238095238	1	1.18845807033363	2.91644500708237
